ts,open,high,low,close,volume
1785694200000,4131.10009765625,4135.7998046875,4130.7001953125,4133.2998046875,411
1785694500000,4133,4134.2001953125,4124,4125.2998046875,433
1785694800000,4125.89990234375,4126.7001953125,4120.60009765625,4121.89990234375,260
1785695100000,4122,4123.7998046875,4120.39990234375,4122.7001953125,311
1785695400000,4122.7001953125,4124.89990234375,4120.5,4120.60009765625,327
1785695700000,4121.10009765625,4124.10009765625,4120.5,4122.10009765625,180
1785696000000,4122,4124.2998046875,4121.7001953125,4123.10009765625,116
1785696300000,4123.39990234375,4123.60009765625,4120.7001953125,4120.89990234375,247
1785696600000,4121.39990234375,4122.2998046875,4119.89990234375,4120.60009765625,136
1785696900000,4121.39990234375,4122,4119.5,4119.89990234375,111
1785697200000,4120,4121.89990234375,4119.39990234375,4121.60009765625,233
1785697500000,4121.2001953125,4121.60009765625,4119.7998046875,4120.7001953125,70
1785697800000,4120,4123.39990234375,4119,4122.39990234375,132
1785698100000,4122.2998046875,4127.7001953125,4122.10009765625,4127.39990234375,224
1785698400000,4127.7998046875,4128.2001953125,4123.5,4126.89990234375,102
1785698700000,4127,4128.39990234375,4126.5,4127.89990234375,71
1785699000000,4127.7998046875,4128.2001953125,4125.39990234375,4126,66
1785699300000,4125.5,4126.7998046875,4125.39990234375,4125.5,28
1785699600000,4125.39990234375,4125.60009765625,4123.7001953125,4125.39990234375,52
1785699900000,4125.39990234375,4128.2001953125,4123.7998046875,4124.7998046875,278
1785700200000,4124.39990234375,4129.5,4124,4128.10009765625,185
1785700500000,4127.7998046875,4130.5,4127.39990234375,4130.39990234375,196
1785700800000,4130.5,4134.7001953125,4130.5,4133.39990234375,433
1785701100000,4133.2998046875,4134.2001953125,4128.39990234375,4128.39990234375,184
1785701400000,4128.7998046875,4129.10009765625,4125.60009765625,4127.89990234375,102
1785701700000,4127.89990234375,4128.5,4125.5,4125.89990234375,98
1785702000000,4125.89990234375,4125.89990234375,4122,4122.39990234375,218
1785702300000,4122.39990234375,4123,4117,4119.60009765625,498
1785702600000,4119.7998046875,4125.39990234375,4118.39990234375,4120.2001953125,279
1785702900000,4120.2001953125,4120.60009765625,4114.89990234375,4115.5,381
1785703200000,4115.2001953125,4116.7001953125,4112.39990234375,4113.7001953125,434
1785703500000,4113.7998046875,4116,4111.7998046875,4114.10009765625,280
1785703800000,4113.39990234375,4116.39990234375,4113,4114.2998046875,125
1785704100000,4114.10009765625,4115.2998046875,4111.10009765625,4112.7998046875,286
1785704400000,4112.89990234375,4119,4107.39990234375,4113.5,677
1785704700000,4114.2998046875,4116.89990234375,4112,4115,369
1785705000000,4115.60009765625,4116.10009765625,4106.2998046875,4107.7998046875,387
1785705300000,4108.39990234375,4109.2001953125,4102.7001953125,4104.2998046875,472
1785705600000,4104.7001953125,4109.39990234375,4104.7001953125,4109.2998046875,167
1785705900000,4109.10009765625,4110.39990234375,4107.5,4108.2001953125,256
1785706200000,4108.39990234375,4109.2998046875,4105.5,4108.89990234375,249
1785706500000,4108.89990234375,4112.7998046875,4108,4108.60009765625,346
1785706800000,4108.89990234375,4110,4103,4106.7998046875,285
1785707100000,4106.89990234375,4110.89990234375,4105.7998046875,4109.2001953125,195
