ts,open,high,low,close,volume
1788220800000,4485.7001953125,4486.7001953125,4484.60009765625,4486,158
1788221100000,4486.2001953125,4486.39990234375,4480.39990234375,4480.7001953125,355
1788221400000,4480.60009765625,4481.10009765625,4478.89990234375,4479.60009765625,436
1788221700000,4479.60009765625,4482.5,4478.2998046875,4478.5,298
1788222000000,4479,4481.10009765625,4478.2998046875,4481,77
1788222300000,4480.60009765625,4481.7001953125,4478.2998046875,4478.5,121
1788222600000,4478.2001953125,4479.10009765625,4477.10009765625,4478.7001953125,292
1788222900000,4478.7001953125,4479.39990234375,4477.60009765625,4478.10009765625,138
1788223200000,4478.2001953125,4478.60009765625,4475.2001953125,4476.5,502
1788223500000,4475.89990234375,4478.10009765625,4474.10009765625,4475.60009765625,739
1788223800000,4475.39990234375,4478.2001953125,4473.89990234375,4477.60009765625,561
1788224100000,4477.60009765625,4478,4474.10009765625,4475.2001953125,282
1788224400000,4475.39990234375,4480.2998046875,4474.7001953125,4479.7998046875,272
1788224700000,4479.60009765625,4481.2998046875,4478.7998046875,4479.39990234375,131
1788225000000,4479.60009765625,4480,4477.5,4477.7001953125,192
1788225300000,4478.10009765625,4479,4473.5,4474.10009765625,195
1788225600000,4474.39990234375,4476.2998046875,4474.39990234375,4475.89990234375,150
1788225900000,4475.2998046875,4476.7001953125,4474.2998046875,4475.2001953125,176
1788226200000,4474.89990234375,4483.7998046875,4471.89990234375,4483.5,833
1788226500000,4483.5,4491.5,4481.89990234375,4488.39990234375,469
1788226800000,4488.2001953125,4492.2001953125,4486.89990234375,4492.2001953125,359
1788227100000,4491.2001953125,4494.60009765625,4489.7998046875,4493.7998046875,415
1788227400000,4493.89990234375,4493.89990234375,4490,4491.7001953125,302
1788227700000,4491.7001953125,4494.7001953125,4488.2998046875,4489,296
1788228000000,4488.5,4489.10009765625,4484.10009765625,4485.10009765625,335
1788228300000,4485.10009765625,4487.2001953125,4483.89990234375,4483.89990234375,207
1788228600000,4484.2998046875,4484.89990234375,4480.2001953125,4481.2998046875,409
1788228900000,4481.39990234375,4483.7998046875,4481.10009765625,4482.7998046875,322
1788229200000,4482.7998046875,4483.2998046875,4479.60009765625,4481.5,239
1788229500000,4481.7001953125,4482.10009765625,4476.2998046875,4477.60009765625,360
1788229800000,4477.7001953125,4479,4477,4478.5,286
