ts,open,high,low,close,volume
1783540800000,1.090000033378601,1.0908000469207764,1.089400053024292,1.0898000001907349,0
1783541100000,1.0896999835968018,1.0901000499725342,1.0887999534606934,1.0888999700546265,0
1783541400000,1.0887999534606934,1.0901999473571777,1.0884000062942505,1.0896999835968018,0
1783541700000,1.0898000001907349,1.0901999473571777,1.0884000062942505,1.0884000062942505,0
1783542000000,1.0887000560760498,1.0887999534606934,1.0878000259399414,1.0880000591278076,0
1783542300000,1.0880999565124512,1.0886000394821167,1.087399959564209,1.0886000394821167,0
1783542600000,1.0886000394821167,1.0902999639511108,1.0880000591278076,1.0885000228881836,0
1783542900000,1.0887000560760498,1.0894999504089355,1.0880000591278076,1.0880999565124512,0
1783543200000,1.0880999565124512,1.0887000560760498,1.0870000123977661,1.0884000062942505,29184
1783543500000,1.0881999731063843,1.0893000364303589,1.0879000425338745,1.0879000425338745,0
1783543800000,1.0880000591278076,1.0880999565124512,1.086400032043457,1.0867999792099,0
1783544100000,1.0870000123977661,1.087399959564209,1.0865999460220337,1.0872999429702759,0
1783544400000,1.087399959564209,1.0892000198364258,1.0871000289916992,1.0880000591278076,0
1783544700000,1.0880999565124512,1.097100019454956,1.087399959564209,1.097100019454956,0
1783545000000,1.0960999727249146,1.0976999998092651,1.0928000211715698,1.093000054359436,5532800
1783545300000,1.0930999517440796,1.094599962234497,1.0916999578475952,1.094099998474121,7499008
1783545600000,1.093999981880188,1.0943000316619873,1.0906000137329102,1.0908000469207764,2078592
1783545900000,1.090999960899353,1.0918999910354614,1.089900016784668,1.0910999774932861,436736
1783546200000,1.0914000272750854,1.091599941253662,1.0886000394821167,1.0893000364303589,0
1783546500000,1.0893000364303589,1.0901999473571777,1.0880000591278076,1.0880000591278076,0
1783546800000,1.0880999565124512,1.0880999565124512,1.0848000049591064,1.0853999853134155,0
1783547100000,1.0857000350952148,1.086300015449524,1.0839999914169312,1.0860999822616577,0
1783547400000,1.0860999822616577,1.0860999822616577,1.0825999975204468,1.082800030708313,211840
1783547700000,1.0827000141143799,1.083799958229065,1.0822999477386475,1.0824999809265137,0
1783548000000,1.082900047302246,1.0845999717712402,1.082200050354004,1.0845999717712402,0
1783548300000,1.0844000577926636,1.0877000093460083,1.0843000411987305,1.0877000093460083,0
1783548600000,1.0877000093460083,1.089400053024292,1.0877000093460083,1.0893000364303589,0
1783548900000,1.0893000364303589,1.0893000364303589,1.0878000259399414,1.0886000394821167,0
1783549200000,1.0886000394821167,1.0893000364303589,1.0879000425338745,1.0887000560760498,0
1783549500000,1.0888999700546265,1.0892000198364258,1.087399959564209,1.0884000062942505,0
1783549800000,1.0882999897003174,1.0886000394821167,1.0851000547409058,1.0851000547409058,0
1783550100000,1.0844999551773071,1.085800051689148,1.0839999914169312,1.0856000185012817,0
1783550400000,1.0857000350952148,1.0860999822616577,1.0845999717712402,1.0845999717712402,0
1783550700000,1.0844999551773071,1.0851999521255493,1.0830999612808228,1.0836000442504883,0
1783551000000,1.0836999416351318,1.0848000049591064,1.0827000141143799,1.0848000049591064,0
1783551300000,1.0844999551773071,1.0845999717712402,1.0830999612808228,1.0836999416351318,121728
1783551600000,1.083799958229065,1.0849000215530396,1.0831999778747559,1.083400011062622,0
1783551900000,1.083299994468689,1.0846999883651733,1.0831999778747559,1.0842000246047974,0
1783552200000,1.0842000246047974,1.0845999717712402,1.083299994468689,1.0844999551773071,0
1783552500000,1.0845999717712402,1.0855000019073486,1.0822999477386475,1.0830999612808228,0
1783552800000,1.083400011062622,1.085800051689148,1.083299994468689,1.085800051689148,0
1783553100000,1.0857000350952148,1.0866999626159668,1.0848000049591064,1.0856000185012817,191872
1783553400000,1.0858999490737915,1.0886000394821167,1.0857000350952148,1.087499976158142,0
1783553700000,1.0875999927520752,1.0880999565124512,1.0866999626159668,1.086899995803833,0
1783554000000,1.086899995803833,1.087499976158142,1.0853999853134155,1.087399959564209,0
1783554300000,1.0871000289916992,1.0880000591278076,1.0866999626159668,1.0872000455856323,0
1783554600000,1.0872000455856323,1.087499976158142,1.086899995803833,1.087499976158142,23767168
1783554900000,1.087499976158142,1.0877000093460083,1.0865999460220337,1.086899995803833,0
1783555200000,1.0877000093460083,1.0877000093460083,1.086300015449524,1.0867999792099,0
1783555500000,1.0870000123977661,1.0875999927520752,1.086300015449524,1.0870000123977661,0
1783555800000,1.0871000289916992,1.0872000455856323,1.085800051689148,1.085800051689148,0
1783556100000,1.0859999656677246,1.0865999460220337,1.0844999551773071,1.0848000049591064,0
1783556400000,1.0845999717712402,1.0851000547409058,1.0842000246047974,1.0843000411987305,0
1783556700000,1.0843000411987305,1.0860999822616577,1.0841000080108643,1.0858999490737915,235904
1783557000000,1.0861999988555908,1.0894999504089355,1.0861999988555908,1.0894999504089355,2699520
1783557300000,1.0894999504089355,1.0922000408172607,1.0894999504089355,1.0916999578475952,1208704
1783557600000,1.0915000438690186,1.0917999744415283,1.0906000137329102,1.0914000272750854,382464
1783557900000,1.0913000106811523,1.0913000106811523,1.0901999473571777,1.0911999940872192,254464
1783558200000,1.0913000106811523,1.092900037765503,1.0913000106811523,1.0920000076293945,0
1783558500000,1.0923999547958374,1.0937000513076782,1.0918999910354614,1.093400001525879,0
1783558800000,1.093500018119812,1.093500018119812,1.0916999578475952,1.0930999517440796,0
1783559100000,1.0932999849319458,1.093400001525879,1.0920000076293945,1.093400001525879,0
1783559400000,1.0936000347137451,1.0964000225067139,1.0931999683380127,1.0942000150680542,1542400
1783559700000,1.094599962234497,1.0946999788284302,1.0925999879837036,1.0930999517440796,8823680
1783560000000,1.093000054359436,1.0930999517440796,1.0907000303268433,1.091599941253662,2003328
1783560300000,1.0917999744415283,1.0928000211715698,1.0914000272750854,1.0923000574111938,728192
1783560600000,1.0923999547958374,1.0924999713897705,1.090499997138977,1.0922000408172607,1141888
1783560900000,1.0921000242233276,1.094499945640564,1.0918999910354614,1.0943000316619873,0
1783561200000,1.0944000482559204,1.0958000421524048,1.0944000482559204,1.0957000255584717,1895424
1783561500000,1.0957000255584717,1.0976999998092651,1.0954999923706055,1.0976999998092651,388352
1783561800000,1.0976999998092651,1.0992000102996826,1.0973999500274658,1.0983999967575073,660480
