ts,open,high,low,close,volume
1782670200000,4089.800048828125,4092.39990234375,4083.800048828125,4083.800048828125,319
1782670500000,4084.10009765625,4084.300048828125,4067.10009765625,4074.39990234375,687
1782670800000,4073.60009765625,4076.699951171875,4069.800048828125,4074,363
1782671100000,4073.699951171875,4075.60009765625,4070.60009765625,4071.300048828125,371
1782671400000,4070.89990234375,4076.89990234375,4070.199951171875,4071.199951171875,250
1782671700000,4071.10009765625,4075.89990234375,4069.60009765625,4075.10009765625,191
1782672000000,4075.60009765625,4079.60009765625,4075.60009765625,4077.699951171875,185
1782672300000,4077.5,4083.199951171875,4077.39990234375,4083.199951171875,153
1782672600000,4082.60009765625,4083,4076.199951171875,4079,176
1782672900000,4078.699951171875,4083.5,4078.39990234375,4080.800048828125,255
1782673200000,4080.199951171875,4084.300048828125,4079.60009765625,4082.10009765625,132
1782673500000,4082.199951171875,4084.800048828125,4080.10009765625,4084.10009765625,98
1782673800000,4083.800048828125,4083.800048828125,4079.5,4079.89990234375,75
1782674100000,4079.39990234375,4079.39990234375,4073.39990234375,4074.199951171875,177
1782674400000,4074.39990234375,4075,4070,4071.699951171875,211
1782674700000,4071.60009765625,4072.60009765625,4069.199951171875,4071.199951171875,110
1782675000000,4069.89990234375,4071.699951171875,4065.89990234375,4070,235
1782675300000,4070.5,4076.60009765625,4069.89990234375,4075.199951171875,393
1782675600000,4075,4077.199951171875,4074.39990234375,4077.199951171875,93
1782675900000,4077.10009765625,4079.800048828125,4075.60009765625,4076.60009765625,210
1782676200000,4076.60009765625,4080.39990234375,4075.300048828125,4078.89990234375,134
1782676500000,4078.699951171875,4079.5,4076.699951171875,4076.699951171875,70
1782676800000,4076.300048828125,4079,4071.5,4076.60009765625,281
1782677100000,4076.39990234375,4076.60009765625,4068.10009765625,4072.199951171875,341
1782677400000,4071.60009765625,4075.300048828125,4070.89990234375,4073.5,162
1782677700000,4073.199951171875,4076.60009765625,4071.5,4072.39990234375,288
1782678000000,4071.5,4072.800048828125,4064.60009765625,4067,427
1782678300000,4067,4067.199951171875,4062.60009765625,4062.60009765625,330
1782678600000,4062.800048828125,4069.39990234375,4062.800048828125,4068.699951171875,389
1782678900000,4067.89990234375,4075.60009765625,4067.699951171875,4074.699951171875,304
1782679200000,4075,4083.800048828125,4075,4083.300048828125,521
1782679500000,4083.5,4083.5,4077.10009765625,4080.300048828125,367
1782679800000,4080.39990234375,4083.89990234375,4078.699951171875,4083.89990234375,163
1782680100000,4083.800048828125,4088.699951171875,4082,4083.89990234375,343
1782680400000,4083.699951171875,4083.89990234375,4072.300048828125,4078.800048828125,671
1782680700000,4077.5,4088.60009765625,4074.199951171875,4075.800048828125,475
1782681000000,4076.5,4078.300048828125,4068,4069.5,438
1782681300000,4069.199951171875,4075.300048828125,4069.10009765625,4071,429
1782681600000,4072.89990234375,4077.300048828125,4072,4076.699951171875,138
1782681900000,4075.89990234375,4080.60009765625,4073.60009765625,4074.300048828125,167
1782682200000,4073.300048828125,4074.800048828125,4070.10009765625,4074.300048828125,234
1782682500000,4075,4079,4074.5,4075.89990234375,107
1782682800000,4076.60009765625,4081,4076.39990234375,4077.5,140
1782683100000,4078.39990234375,4078.39990234375,4069.199951171875,4075.10009765625,320
1782683400000,4074.800048828125,4075.699951171875,4071.10009765625,4075.39990234375,220
1782683700000,4076.10009765625,4077.800048828125,4074,4075.800048828125,130
1782684000000,4075.39990234375,4085.5,4073.699951171875,4080.39990234375,389
1782684300000,4080.199951171875,4081.5,4074.199951171875,4076.39990234375,264
1782684600000,4076.5,4081.199951171875,4074.89990234375,4076,239
1782684900000,4075.60009765625,4083.60009765625,4074.89990234375,4082.300048828125,193
1782685200000,4083.199951171875,4084.699951171875,4079.800048828125,4082,139
1782685500000,4082.60009765625,4085.300048828125,4081.60009765625,4083.300048828125,136
1782685800000,4083.39990234375,4086.5,4081.699951171875,4083.60009765625,209
1782686100000,4082.699951171875,4083.10009765625,4074.199951171875,4075.199951171875,246
1782686400000,4074.300048828125,4077.800048828125,4073.199951171875,4074.699951171875,287
1782686700000,4075.5,4084,4073.60009765625,4082.10009765625,423
1782687000000,4081.699951171875,4084.300048828125,4078.699951171875,4082.5,273
1782687300000,4082.199951171875,4083.300048828125,4079.699951171875,4080.800048828125,104
1782687600000,4081.10009765625,4082.300048828125,4079.89990234375,4080.5,52
1782687900000,4081,4085,4080.300048828125,4084.5,66
1782688200000,4083.89990234375,4085.300048828125,4080.199951171875,4083.800048828125,75
1782688500000,4083.5,4086.39990234375,4082.300048828125,4083.699951171875,133
1782688800000,4084.10009765625,4090.39990234375,4083.89990234375,4088.39990234375,176
1782689100000,4087.699951171875,4087.89990234375,4085.89990234375,4087,56
1782689400000,4087.39990234375,4088.5,4082.5,4084.300048828125,165
1782689700000,4083.89990234375,4083.89990234375,4080.10009765625,4081.300048828125,160
1782690000000,4081.5,4086.10009765625,4080,4082.5,256
1782690300000,4081.39990234375,4082.60009765625,4081,4082,46
1782690600000,4082.199951171875,4086,4081.300048828125,4084.5,96
1782690900000,4084.300048828125,4084.300048828125,4082.5,4083.199951171875,44
1782691200000,4082.800048828125,4083.199951171875,4079.5,4082,133
1782691500000,4081.800048828125,4082.5,4079.5,4080.60009765625,45
1782691800000,4080.300048828125,4081.199951171875,4078.5,4079.60009765625,136
1782692100000,4079.60009765625,4079.800048828125,4076.5,4078.699951171875,83
1782692400000,4078.60009765625,4079,4076.5,4077.89990234375,54
1782692700000,4078.300048828125,4080.800048828125,4078.300048828125,4079.699951171875,140
1782693000000,4079.60009765625,4079.699951171875,4074.60009765625,4075.199951171875,132
1782693300000,4075.699951171875,4075.89990234375,4069,4069,427
1782693600000,4069.300048828125,4071.89990234375,4066.89990234375,4071.39990234375,543
1782693900000,4071.39990234375,4072,4069.800048828125,4071,116
1782694200000,4071,4072,4068.10009765625,4068.10009765625,110
1782694500000,4068.10009765625,4068.300048828125,4063.5,4065.699951171875,379
1782694800000,4065.5,4068.800048828125,4061.10009765625,4068.60009765625,469
1782695100000,4068.5,4071.699951171875,4064.89990234375,4066.5,369
1782695400000,4066.89990234375,4070.300048828125,4066.699951171875,4069.89990234375,192
1782695700000,4069.800048828125,4071.300048828125,4067.800048828125,4068.39990234375,230
1782696000000,4068.60009765625,4070.60009765625,4063.199951171875,4065,301
1782696300000,4064.5,4066.89990234375,4061.89990234375,4063.699951171875,239
1782696600000,4063.5,4064.5,4054.10009765625,4059.5,1066
1782696900000,4059.60009765625,4059.699951171875,4053.800048828125,4058.39990234375,332
1782697200000,4058.39990234375,4066,4057.39990234375,4064.60009765625,365
1782697500000,4065.300048828125,4067.5,4063.5,4064.10009765625,240
1782697800000,4064.199951171875,4069.89990234375,4061.199951171875,4068,414
1782698100000,4067.699951171875,4071.39990234375,4066.5,4069,392
1782698400000,4068.60009765625,4075,4068.10009765625,4073.199951171875,491
1782698700000,4073.199951171875,4078.5,4071.800048828125,4076.300048828125,598
1782699000000,4075.60009765625,4076.89990234375,4071.699951171875,4073.89990234375,269
